backbone,dataset,label_budget_per_class,mean_accuracy,mean_accuracy_delta_vs_fp32_cpu,mean_best_deployment_improvement_vs_fp32_cpu,mean_latency_ms_per_example,mean_latency_reduction_vs_fp32_cpu,mean_macro_f1,mean_macro_f1_delta_vs_fp32_cpu,mean_model_size_mb,mean_model_size_reduction_vs_fp32_cpu,mean_peak_memory_mb,mean_throughput_examples_per_second,mean_throughput_gain_vs_fp32_cpu,method,n
albert-base-v2,mrpc,256,0.4973958333333333,-0.203125,0.5769757594886482,25.78285541276039,0.35700081227651287,0.3962330423068428,-0.2961437115505629,22.370460510253906,0.4982670125526034,0.0,38.83969481485974,0.5601918468070197,dynamic_int8_cpu,3
albert-base-v2,mrpc,256,0.7005208333333334,0.0,0.0,40.20712908333337,0.0,0.6923767538574057,0.0,44.58638572692871,0.0,0.0,24.962913214459277,0.0,fp32_cpu,3
albert-base-v2,mrpc,256,0.7005208333333334,0.0,41.46546103708336,0.9495330515624605,0.9762655541609434,0.6923767538574057,0.0,44.58638572692871,0.0,103.70182291666667,1054.8918024546397,41.46546103708336,fp32_gpu,3
albert-base-v2,mrpc,64,0.5794270833333334,0.0026041666666666665,39.32633531960293,0.9859207651056412,0.9750647134629636,0.5424011257198547,0.004415783519612452,44.58638572692871,0.0,107.7763671875,1014.4783855386607,39.32633531960293,bf16_gpu,3
albert-base-v2,mrpc,64,0.4830729166666667,-0.09375,0.50098686659466,26.571514130207063,0.33124432317957414,0.419929482496225,-0.11805585970401712,22.370460510253906,0.4982670125526034,0.0,37.803291709127976,0.49538246177622314,dynamic_int8_cpu,3
albert-base-v2,mrpc,64,0.5768229166666666,0.0,0.0,39.73954075182271,0.0,0.5379853422002422,0.0,44.58638572692871,0.0,0.0,25.284156192982685,0.0,fp32_cpu,3
albert-base-v2,mrpc,64,0.5768229166666666,0.0,42.87855578367137,0.9047392656263012,0.9771653657780413,0.5379853422002422,0.0,44.58638572692871,0.0,103.47786458333333,1106.2012549107965,42.87855578367137,fp32_gpu,3
bert-base-uncased,mrpc,128,0.6419270833333334,0.0013020833333333333,22.787147815531192,1.4947495820311,0.9576998756180718,0.6369326950774106,0.0012813768332207893,417.7237939834595,0.0,641.904296875,675.7815587943697,22.787147815531192,bf16_gpu,3
bert-base-uncased,mrpc,128,0.6223958333333334,-0.018229166666666668,0.5927646279689994,23.43701660546884,0.3353609729036378,0.5933632397648172,-0.04228807847937258,173.08754062652588,0.585641174576281,0.0,42.843686319414054,0.5110604948784263,dynamic_int8_cpu,3
bert-base-uncased,mrpc,128,0.640625,0.0,0.0,35.2769258328126,0.0,0.6356513182441897,0.0,417.7237939834595,0.0,0.0,28.364901176506137,0.0,fp32_cpu,3
bert-base-uncased,mrpc,128,0.640625,0.0,25.028564731272834,1.3762443916666218,0.9610641221169379,0.6356513182441897,0.0,417.7237939834595,0.0,458.0735677083333,739.9493564609569,25.028564731272834,fp32_gpu,3
bert-base-uncased,mrpc,256,0.6783854166666666,0.0013020833333333333,20.09525211679756,1.748468525781277,0.9522577390206585,0.6747425107260688,0.0013979176084955764,417.7237939834595,0.0,641.904296875,577.3600910104012,20.09525211679756,bf16_gpu,3
bert-base-uncased,mrpc,256,0.6614583333333334,-0.015625,0.585641174576281,24.5515930255209,0.32932732675735654,0.6340195156524455,-0.039325077465127665,173.08754062652588,0.585641174576281,0.0,40.83409645723916,0.4927557701812148,dynamic_int8_cpu,3
bert-base-uncased,mrpc,256,0.6770833333333334,0.0,0.0,36.59000246041657,0.0,0.6733445931175732,0.0,417.7237939834595,0.0,0.0,27.341268029810227,0.0,fp32_cpu,3
bert-base-uncased,mrpc,256,0.6770833333333334,0.0,23.84954644160272,1.500970550260187,0.9590291091342809,0.6733445931175732,0.0,417.7237939834595,0.0,458.0735677083333,680.4437999103236,23.84954644160272,fp32_gpu,3
bert-base-uncased,mrpc,64,0.5755208333333334,-0.0026041666666666665,23.155607410586452,1.500155516666742,0.9574401387624526,0.5443076989696571,-0.003329209818330866,417.7237939834595,0.0,641.904296875,687.0628859018251,23.155607410586452,bf16_gpu,3
bert-base-uncased,mrpc,64,0.5169270833333334,-0.061197916666666664,0.5926947474909876,23.160930469531138,0.3422807650929079,0.475967213480175,-0.07166969530781293,173.08754062652588,0.585641174576281,0.0,43.32958609274316,0.5245624956939556,dynamic_int8_cpu,3
bert-base-uncased,mrpc,64,0.578125,0.0,0.0,35.21230156276047,0.0,0.547636908787988,0.0,417.7237939834595,0.0,0.0,28.420330796367416,0.0,fp32_cpu,3
bert-base-uncased,mrpc,64,0.578125,0.0,27.749912839888662,1.2745869463541244,0.9638507912945681,0.547636908787988,0.0,417.7237939834595,0.0,458.0735677083333,817.9396126914899,27.749912839888662,fp32_gpu,3
albert-base-v2,qqp,128,0.6966145833333334,-0.0026041666666666665,28.80613273218124,1.235181408854184,0.9656034886712104,0.6932385443015787,-0.0031721609736966583,44.58638572692871,0.0,103.42317708333333,824.1329159226829,28.80613273218124,bf16_gpu,3
albert-base-v2,qqp,128,0.5,-0.19921875,0.4991043679442925,25.38935819322911,0.2952580255558179,0.3524532603286979,-0.34395744494657754,22.370460510253906,0.4982670125526034,0.0,39.409873087211416,0.42201939766088914,dynamic_int8_cpu,3
albert-base-v2,qqp,128,0.69921875,0.0,0.0,36.13482791822923,0.0,0.6964107052752754,0.0,44.58638572692871,0.0,0.0,27.796297463585375,0.0,fp32_cpu,3
albert-base-v2,qqp,128,0.69921875,0.0,31.400100624353904,1.1391492976564166,0.968302880213994,0.6964107052752754,0.0,44.58638572692871,0.0,97.0830078125,896.6056332160914,31.400100624353904,fp32_gpu,3
albert-base-v2,qqp,256,0.7408854166666666,-0.005208333333333333,28.092356507506338,1.2454018690103652,0.9655647169588075,0.7397420342433373,-0.005248968475442169,44.58638572692871,0.0,103.42317708333333,813.5878097998298,28.092356507506338,bf16_gpu,3
albert-base-v2,qqp,256,0.49609375,-0.25,0.4982670125526034,25.082928514322827,0.3030978789818859,0.38774623408544,-0.3572447686333394,22.370460510253906,0.4982670125526034,0.0,39.973104366202655,0.4359424741285855,dynamic_int8_cpu,3
albert-base-v2,qqp,256,0.74609375,0.0,0.0,36.05456614843744,0.0,0.7449910027187794,0.0,44.58638572692871,0.0,0.0,27.884513139467096,0.0,fp32_cpu,3
albert-base-v2,qqp,256,0.74609375,0.0,26.58240628996681,1.3511547606770573,0.9628777055618503,0.7449910027187794,0.0,44.58638572692871,0.0,97.0830078125,775.1371278142933,26.58240628996681,fp32_gpu,3
albert-base-v2,qqp,64,0.5703125,-0.0026041666666666665,29.485582592556998,1.188534146093782,0.9669270038749656,0.5245549904019284,-0.005326406146134777,44.58638572692871,0.0,103.42317708333333,848.3526626566605,29.485582592556998,bf16_gpu,3
